Date,BWXT,CCJ,LEU,LTBR,NLR,NXE,UEC,URA,URG,URNM,UUUU
2018-08-07,59.29006576538086,10.739062309265137,2.9700000286102295,10.800000190734863,43.8587760925293,2.069999933242798,1.7799999713897705,11.063749313354492,0.7300000190734863,,3.390000104904175
2018-08-08,57.84891891479492,10.826766967773438,2.9800000190734863,10.800000190734863,43.605594635009766,1.9700000286102295,1.7400000095367432,10.99592399597168,0.75,,3.3299999237060547
2018-08-09,57.95976638793945,10.758551597595215,3.0199999809265137,10.920000076293945,43.605594635009766,2.069999933242798,1.7599999904632568,10.953535079956055,0.7099999785423279,,3.240000009536743
2018-08-10,57.69187545776367,10.49543571472168,3.049999952316284,10.4399995803833,43.32709884643555,2.009999990463257,1.7100000381469727,10.817886352539062,0.7099999785423279,,3.109999895095825
2018-08-13,57.98748779296875,10.203083992004395,2.9000000953674316,10.319999694824219,43.225833892822266,1.899999976158142,1.6200000047683716,10.563549041748047,0.6899999976158142,,3.059999942779541
2018-08-14,58.421669006347656,10.46619987487793,2.700000047683716,10.5600004196167,43.45368957519531,1.9500000476837158,1.7000000476837158,10.767020225524902,0.7200000286102295,,3.390000104904175
2018-08-15,57.83043670654297,10.047163009643555,2.75,10.319999694824219,43.45368957519531,1.9299999475479126,1.6100000143051147,10.453335762023926,0.7099999785423279,,3.2899999618530273
2018-08-16,58.44939422607422,10.154358863830566,2.809999942779541,10.4399995803833,43.94316864013672,1.9600000381469727,1.6200000047683716,10.572027206420898,0.7099999785423279,,3.319999933242798
2018-08-17,58.328983306884766,10.095887184143066,2.880000114440918,10.5600004196167,43.94316864013672,1.909999966621399,1.6100000143051147,10.605937957763672,0.7200000286102295,,3.3299999237060547
2018-08-20,59.19031524658203,10.008183479309082,2.6600000858306885,10.5600004196167,44.19634246826172,1.9199999570846558,1.659999966621399,10.656805038452148,0.7200000286102295,,3.2699999809265137
2018-08-21,59.699703216552734,9.891240119934082,2.6500000953674316,10.680000305175781,44.19634246826172,1.8700000047683716,1.690000057220459,10.580503463745117,0.7200000286102295,,3.25
2018-08-22,59.27365493774414,10.154358863830566,2.619999885559082,11.039999961853027,44.00224304199219,1.899999976158142,1.690000057220459,10.707674026489258,0.699999988079071,,3.299999952316284
2018-08-23,58.02336502075195,10.086142539978027,2.609999895095825,11.640000343322754,43.89253616333008,1.9199999570846558,1.6699999570846558,10.631370544433594,0.7099999785423279,,3.319999933242798
2018-08-24,58.51422119140625,10.037416458129883,2.6700000762939453,11.640000343322754,43.89253616333008,1.8899999856948853,1.6299999952316284,10.71615219116211,0.7599999904632568,,3.2699999809265137
2018-08-27,58.764278411865234,10.242063522338867,2.6600000858306885,11.880000114440918,44.11195755004883,1.909999966621399,1.6699999570846558,10.767020225524902,0.7799999713897705,,3.200000047683716
